gameid,type,checkedTeamId,FGM,FGA,3PM,3PA,FTM,FTA,OREB,DREB,REB,TOV,STL,BLK,PF,statsId
21700743,1,1610612743,42,93,10,33,16,21,15,32,47,11,4,3,14,51897
21700743,1,1610612738,43,91,17,36,8,10,10,30,40,11,4,6,19,51898
21700744,1,1610612764,34,89,7,25,27,29,7,36,43,12,8,7,28,51899
21700744,1,1610612760,30,80,9,32,27,34,14,38,52,21,7,8,24,51900
21700745,1,1610612751,36,87,9,37,14,16,11,38,49,18,6,3,21,51901
21700745,1,1610612752,39,89,13,26,20,25,12,35,47,11,6,6,13,51902
21700746,1,1610612761,39,81,9,29,22,26,9,30,39,9,3,4,18,51903
21700746,1,1610612750,42,85,5,12,15,24,10,30,40,8,4,2,19,51904
21700747,1,1610612765,49,93,9,23,18,28,8,39,47,11,12,5,27,51905
21700747,1,1610612739,38,84,13,35,25,32,7,34,41,15,2,5,22,51906
21700748,1,1610612753,42,83,15,31,8,10,7,26,33,12,6,4,22,51907
21700748,1,1610612745,39,77,13,35,23,28,8,32,40,12,5,5,15,51908
21700749,1,1610612740,39,77,9,25,16,22,2,34,36,15,7,8,18,51909
21700749,1,1610612758,46,97,10,26,12,14,14,35,49,14,7,1,21,51910
21700750,1,1610612743,40,86,10,23,14,14,10,28,38,14,11,6,14,51911
21700750,1,1610612759,46,92,9,24,5,5,13,30,43,16,4,9,15,51912
21700751,1,1610612762,53,91,14,28,9,14,7,35,42,12,16,3,22,51913
21700751,1,1610612744,39,85,5,25,16,21,11,26,37,20,10,7,16,51914
21700752,1,1610612757,36,98,13,30,19,22,18,41,59,13,12,6,21,51915
21700752,1,1610612746,35,85,6,22,20,26,9,41,50,13,5,7,17,51916
21700753,1,1610612754,37,70,10,26,21,31,8,25,33,14,16,4,15,51917
21700753,1,1610612763,39,82,12,26,11,15,14,27,41,18,10,1,21,51918
21700754,1,1610612747,39,83,4,20,23,30,11,32,43,17,7,1,18,51919
21700754,1,1610612753,44,81,18,32,21,29,4,31,35,15,13,4,23,51920
21700755,1,1610612766,46,90,17,32,14,18,12,30,42,12,6,1,21,51921
21700755,1,1610612737,39,77,12,32,20,22,4,25,29,10,5,4,16,51922
21700756,1,1610612755,36,76,7,18,29,34,6,27,33,8,7,5,21,51923
21700756,1,1610612751,39,77,13,32,25,28,9,30,39,14,3,9,26,51924
21700757,1,1610612748,36,83,3,28,14,25,6,46,52,20,8,5,25,51925
21700757,1,1610612739,28,80,6,26,29,38,7,38,45,16,9,5,20,51926
21700758,1,1610612738,40,83,11,26,12,20,5,44,49,10,8,3,22,51927
21700758,1,1610612752,28,87,3,17,14,21,9,35,44,14,4,4,17,51928
21700759,1,1610612741,41,99,13,34,13,22,12,24,36,6,10,4,16,51929
21700759,1,1610612757,46,82,15,32,17,20,5,43,48,17,3,6,19,51930
21700760,1,1610612756,40,83,11,30,11,15,8,39,47,18,9,3,29,51931
21700760,1,1610612742,32,88,10,36,14,26,15,34,49,12,11,4,18,51932
21700761,1,1610612765,35,76,7,25,27,37,4,37,41,9,8,4,19,51933
21700761,1,1610612763,40,96,8,31,14,14,10,39,49,12,3,3,24,51934
21700762,1,1610612764,44,85,10,30,24,26,12,32,44,16,10,2,21,51935
21700762,1,1610612761,44,83,12,29,19,24,8,24,32,18,7,3,26,51936
21700763,1,1610612749,32,85,6,29,19,25,15,28,43,15,6,1,21,51937
21700763,1,1610612750,42,78,7,19,17,20,4,35,39,14,8,7,15,51938
21700764,1,1610612745,37,83,14,42,14,17,7,31,38,9,10,7,16,51939
21700764,1,1610612759,35,83,6,24,15,17,9,37,46,16,7,5,12,51940
21700765,1,1610612760,51,98,9,28,13,17,9,31,40,7,5,6,18,51941
21700765,1,1610612743,50,97,15,38,12,17,9,34,43,11,3,10,17,51942
21700766,1,1610612754,44,87,12,29,26,28,7,24,31,11,10,6,25,51943
21700766,1,1610612766,44,83,15,33,30,34,11,32,43,15,5,2,21,51944
21700767,1,1610612738,45,89,11,24,18,20,7,35,42,11,8,3,23,51945
21700767,1,1610612737,34,80,11,31,31,34,4,32,36,12,6,4,18,51946
21700768,1,1610612747,39,92,10,26,14,20,18,38,56,16,5,6,18,51947
21700768,1,1610612751,37,82,9,29,16,23,5,33,38,12,7,8,18,51948
21700769,1,1610612761,46,99,19,40,19,21,17,25,42,6,5,4,23,51949
21700769,1,1610612757,37,73,7,21,24,33,4,32,36,11,4,2,15,51950
21700770,1,1610612755,42,85,8,24,11,15,9,30,39,10,9,4,23,51951
21700770,1,1610612748,34,87,12,37,17,26,16,33,49,12,3,5,16,51952
21700771,1,1610612752,36,89,5,25,13,17,18,39,57,19,7,4,21,51953
21700771,1,1610612749,33,76,7,24,19,26,4,32,36,11,10,8,21,51954
21700772,1,1610612740,46,90,13,24,9,13,5,36,41,16,10,2,20,51955
21700772,1,1610612760,37,97,9,36,17,20,15,37,52,16,6,5,18,51956
21700773,1,1610612762,51,90,15,29,12,17,9,42,51,11,7,6,21,51957
21700773,1,1610612756,36,87,9,33,16,19,6,26,32,12,7,5,25,51958
21700774,1,1610612758,42,95,10,25,10,15,6,27,33,13,16,3,14,51959
21700774,1,1610612744,44,80,17,33,14,16,7,44,51,25,8,4,19,51960
21700775,1,1610612746,40,88,9,25,24,28,10,44,54,14,4,5,18,51961
21700775,1,1610612741,35,97,12,37,21,21,13,35,48,12,6,4,20,51962
21700776,1,1610612748,44,91,14,36,5,7,7,26,33,12,13,4,14,51963
21700776,1,1610612765,44,84,9,26,14,17,13,36,49,18,7,5,12,51964
21700777,1,1610612755,33,87,10,32,16,24,15,34,49,18,8,2,21,51965
21700777,1,1610612754,35,79,9,27,21,25,6,36,42,14,15,8,19,51966
21700778,1,1610612753,34,77,10,32,20,22,10,25,35,20,12,4,15,51967
21700778,1,1610612764,46,85,7,26,16,18,12,26,38,15,14,6,19,51968
21700779,1,1610612739,34,87,8,30,12,16,5,42,47,11,4,3,16,51969
21700779,1,1610612745,44,93,19,51,13,16,6,47,53,9,6,5,19,51970
21700780,1,1610612750,48,95,10,21,12,16,12,38,50,15,9,3,13,51971
21700780,1,1610612740,42,101,8,33,15,17,18,33,51,13,9,8,11,51972
21700781,1,1610612759,44,91,10,26,13,18,11,25,36,12,9,5,27,51973
21700781,1,1610612762,39,69,12,23,30,36,5,32,37,18,6,5,19,51974
21700782,1,1610612743,39,91,12,29,25,29,16,32,48,16,7,0,17,51975
21700782,1,1610612744,43,86,8,31,14,23,11,31,42,14,9,10,23,51976
21700783,1,1610612742,41,83,13,41,11,14,9,27,36,14,8,0,12,51977
21700783,1,1610612758,43,82,8,27,5,6,7,25,32,16,11,3,21,51978
21700784,1,1610612757,36,91,13,31,11,14,10,36,46,8,4,9,17,51979
21700784,1,1610612738,35,85,15,36,12,17,9,42,51,11,3,6,16,51980
21700785,1,1610612749,42,81,8,19,17,21,14,40,54,14,3,7,16,51981
21700785,1,1610612751,37,90,9,29,11,14,11,25,36,9,5,1,19,51982
21700786,1,1610612737,35,87,15,33,14,19,13,31,44,16,6,3,12,51983
21700786,1,1610612752,41,94,5,23,9,15,16,32,48,15,10,8,16,51984
21700787,1,1610612761,41,89,6,35,13,15,10,34,44,12,13,7,20,51985
21700787,1,1610612763,29,81,8,25,20,23,13,32,45,19,7,6,23,51986
21700788,1,1610612747,42,86,13,30,11,18,8,32,40,19,6,7,20,51987
21700788,1,1610612760,40,89,7,25,17,25,13,33,46,18,13,6,18,51988
21700789,1,1610612766,40,96,10,38,25,29,13,30,43,8,12,6,17,51989
21700789,1,1610612756,41,77,15,29,13,13,2,37,39,19,4,4,25,51990
21700790,1,1610612757,37,94,10,33,7,8,13,32,45,13,9,5,14,51991
21700790,1,1610612765,44,88,15,30,8,12,10,41,51,14,7,4,14,51992
21700791,1,1610612764,45,82,7,25,14,17,7,36,43,14,8,1,23,51993
21700791,1,1610612754,37,80,12,29,16,25,8,27,35,16,6,2,18,51994
21700792,1,1610612753,41,84,13,30,16,19,5,34,39,11,8,5,26,51995
21700792,1,1610612748,40,93,3,23,26,35,17,36,53,12,5,4,19,51996
21700793,1,1610612740,47,93,8,22,7,13,6,24,30,14,10,6,15,51997
21700793,1,1610612762,52,89,14,21,15,17,9,36,45,15,6,5,18,51998
21700794,1,1610612743,46,81,18,34,11,13,5,36,41,11,10,2,15,51999
21700794,1,1610612766,39,77,11,26,15,24,5,31,36,10,7,1,16,52000
21700795,1,1610612741,32,80,14,36,20,24,9,37,46,12,6,1,21,52001
21700795,1,1610612758,37,84,11,32,19,25,9,36,45,11,5,5,17,52002
21700796,1,1610612742,33,80,17,42,18,20,7,31,38,20,5,5,23,52003
21700796,1,1610612746,42,87,10,27,10,12,5,34,39,13,10,3,16,52004
21700797,1,1610612753,46,88,6,22,18,27,12,38,50,13,7,8,16,52005
21700797,1,1610612739,36,84,12,37,14,20,9,27,36,14,4,4,24,52006
21700798,1,1610612761,40,80,17,36,14,17,5,35,40,15,10,4,18,52007
21700798,1,1610612738,33,83,10,23,15,20,9,29,38,17,3,3,19,52008
21700799,1,1610612763,34,79,4,22,10,13,9,28,37,27,7,5,24,52009
21700799,1,1610612737,42,83,8,25,16,21,8,28,36,14,13,5,16,52010
21700800,1,1610612751,41,85,16,35,15,17,10,27,37,11,8,2,17,52011
21700800,1,1610612745,45,81,16,33,17,21,8,32,40,11,7,7,14,52012
21700801,1,1610612752,37,89,5,23,10,15,11,36,47,20,5,6,19,52013
21700801,1,1610612749,37,82,8,26,21,27,8,35,43,15,11,6,17,52014
21700802,1,1610612764,41,93,7,27,13,18,16,23,39,12,14,2,18,52015
21700802,1,1610612755,45,82,14,28,11,14,12,33,45,17,9,4,14,52016
21700803,1,1610612744,37,76,8,28,23,31,10,35,45,25,7,8,24,52017
21700803,1,1610612760,44,93,12,31,25,33,10,30,40,13,14,3,28,52018
21700804,1,1610612756,36,94,8,29,13,23,16,32,48,11,4,4,18,52019
21700804,1,1610612747,39,83,11,26,23,26,12,44,56,14,7,7,21,52020
21700805,1,1610612751,39,90,17,51,11,12,8,42,50,20,4,6,20,52021
21700805,1,1610612765,44,92,9,24,18,25,8,38,46,7,10,3,12,52022
21700806,1,1610612748,39,88,13,32,10,12,15,26,41,13,3,3,17,52023
21700806,1,1610612745,38,74,12,31,21,26,4,31,35,10,8,6,16,52024
21700807,1,1610612739,52,88,21,41,15,23,7,34,41,16,5,1,21,52025
21700807,1,1610612750,54,93,19,33,11,12,4,31,35,12,7,4,19,52026
21700808,1,1610612763,34,81,8,23,12,16,9,27,36,16,12,5,26,52027
21700808,1,1610612762,29,69,6,22,28,33,9,34,43,20,6,4,16,52028
21700810,1,1610612759,46,93,16,32,21,27,14,48,62,12,6,6,17,52029
21700810,1,1610612756,33,97,3,32,12,18,11,33,44,11,8,4,23,52030
21700811,1,1610612737,37,87,12,30,12,18,9,37,46,17,4,7,23,52031
21700811,1,1610612753,36,84,9,29,19,22,8,28,36,13,10,6,22,52032
21700812,1,1610612761,43,95,16,43,11,14,9,43,52,9,11,5,17,52033
21700812,1,1610612752,33,83,7,27,15,18,5,38,43,16,4,8,15,52034
21700813,1,1610612764,38,95,12,26,16,20,17,35,52,22,11,4,23,52035
21700813,1,1610612738,39,84,9,26,23,34,7,38,45,18,9,6,20,52036
21700814,1,1610612766,38,98,13,33,14,17,7,37,44,12,10,3,16,52037
21700814,1,1610612757,41,90,9,31,18,22,9,48,57,17,7,7,19,52038
21700815,1,1610612744,45,88,14,29,17,20,18,33,51,16,6,7,18,52039
21700815,1,1610612742,40,92,9,37,14,17,9,25,34,12,15,7,16,52040
21700816,1,1610612747,42,96,10,31,12,13,13,38,51,8,5,7,19,52041
21700816,1,1610612760,32,90,8,34,9,19,17,33,50,14,6,4,11,52042
21700817,1,1610612765,36,88,10,31,13,17,7,33,40,9,5,5,16,52043
21700817,1,1610612746,42,91,10,30,14,15,14,43,57,10,6,3,16,52044
21700818,1,1610612755,39,93,14,34,8,9,8,50,58,16,10,4,16,52045
21700818,1,1610612740,33,95,8,31,8,16,8,38,46,12,8,6,12,52046
21700819,1,1610612737,37,83,16,44,17,19,6,36,42,12,4,4,18,52047
21700819,1,1610612739,46,86,15,35,16,24,6,37,43,9,8,4,17,52048
21700820,1,1610612754,37,83,5,20,18,22,13,40,53,15,6,5,20,52049
21700820,1,1610612738,34,89,7,27,16,20,12,26,38,10,5,8,21,52050
21700821,1,1610612749,32,76,6,20,15,17,2,35,37,18,9,9,20,52051
21700821,1,1610612748,32,88,10,26,17,18,13,38,51,16,7,7,21,52052
21700822,1,1610612750,41,87,8,22,23,28,11,35,46,14,8,4,22,52053
21700822,1,1610612741,41,83,9,26,23,30,5,34,39,11,5,4,19,52054
21700823,1,1610612743,42,88,3,28,17,21,7,32,39,10,7,2,20,52055
21700823,1,1610612745,43,86,19,41,25,34,11,37,48,12,5,7,16,52056
21700824,1,1610612762,41,84,10,29,14,17,7,42,49,14,5,7,17,52057
21700824,1,1610612766,35,85,9,24,15,19,5,28,33,7,8,2,18,52058
21700825,1,1610612757,43,88,15,35,17,18,9,36,45,11,10,4,21,52059
21700825,1,1610612758,38,90,9,23,15,21,12,31,43,12,5,3,19,52060
21700826,1,1610612740,52,106,9,24,25,39,14,45,59,15,10,10,18,52061
21700826,1,1610612751,43,114,21,59,21,22,18,42,60,17,10,3,30,52062
21700827,1,1610612749,43,82,9,25,16,20,8,33,41,12,7,4,16,52063
21700827,1,1610612753,37,83,8,30,22,26,10,31,41,12,7,3,14,52064
21700828,1,1610612755,43,90,13,33,13,17,6,39,45,12,12,8,18,52065
21700828,1,1610612746,38,88,8,32,14,23,11,42,53,17,7,5,16,52066
21700829,1,1610612741,34,80,9,32,13,16,9,36,45,16,11,2,16,52067
21700829,1,1610612764,38,82,13,38,12,14,6,35,41,14,8,3,17,52068
21700830,1,1610612742,48,89,12,27,22,27,10,30,40,11,8,3,21,52069
21700830,1,1610612747,46,84,16,34,15,22,9,28,37,17,7,0,25,52070
21700831,1,1610612744,48,85,12,27,14,15,11,33,44,16,5,6,18,52071
21700831,1,1610612759,43,94,5,27,14,19,11,23,34,10,8,5,13,52072
21700832,1,1610612756,46,84,7,19,14,25,8,28,36,15,7,9,24,52073
21700832,1,1610612743,45,88,13,29,20,22,6,31,37,14,10,5,23,52074
21700833,1,1610612766,38,89,10,23,17,23,11,31,42,13,5,5,13,52075
21700833,1,1610612761,49,87,18,37,7,10,6,34,40,13,7,8,24,52076
21700834,1,1610612765,38,83,13,33,26,33,12,28,40,15,6,4,28,52077
21700834,1,1610612737,38,78,10,29,32,37,4,31,35,13,10,3,26,52078
21700835,1,1610612738,36,89,10,38,17,22,13,30,43,15,3,4,14,52079
21700835,1,1610612739,45,84,16,30,15,20,5,36,41,11,7,6,20,52080
21700836,1,1610612752,41,93,9,35,22,25,12,33,45,12,8,3,18,52081
21700836,1,1610612754,47,94,12,28,15,22,16,38,54,13,7,5,16,52082
21700837,1,1610612745,34,78,13,45,23,33,2,40,42,9,9,7,18,52083
21700837,1,1610612742,38,93,10,31,11,16,12,40,52,14,6,4,25,52084
21700838,1,1610612758,42,88,10,25,12,17,15,28,43,19,12,2,23,52085
21700838,1,1610612750,37,74,9,24,28,32,8,29,37,17,10,5,17,52086
21700839,1,1610612763,32,82,6,28,22,24,12,35,47,17,4,5,32,52087
21700839,1,1610612760,34,77,16,37,26,40,9,29,38,10,6,3,23,52088
21700840,1,1610612757,33,81,9,25,21,25,6,31,37,13,7,4,22,52089
21700840,1,1610612762,41,88,13,26,20,22,16,42,58,13,8,4,22,52090
21700841,1,1610612765,35,95,9,35,24,32,14,40,54,14,5,3,19,52091
21700841,1,1610612740,44,100,14,34,16,16,10,43,53,12,6,7,25,52092
21700842,1,1610612755,41,75,10,19,16,24,7,30,37,19,13,6,22,52093
21700842,1,1610612752,31,79,6,24,24,28,7,26,33,19,5,4,22,52094
21700843,1,1610612751,41,89,12,40,7,10,10,27,37,13,10,6,15,52095
21700843,1,1610612746,48,85,6,16,12,14,8,35,43,15,8,6,14,52096
21700844,1,1610612741,40,88,9,32,16,21,11,35,46,11,6,3,13,52097
21700844,1,1610612753,37,84,10,31,17,19,7,32,39,10,8,7,18,52098
21700845,1,1610612762,35,84,11,24,20,30,9,34,43,10,7,5,24,52099
21700845,1,1610612759,38,85,6,25,17,25,8,36,44,11,5,8,24,52100
21700846,1,1610612756,33,95,3,23,14,22,15,32,47,17,2,3,17,52101
21700846,1,1610612744,52,89,11,26,14,21,7,42,49,12,8,16,18,52102
21700847,1,1610612761,42,90,13,35,18,23,7,33,40,8,7,3,19,52103
21700847,1,1610612748,42,86,12,29,16,19,10,41,51,16,5,3,18,52104
21700848,1,1610612749,38,88,8,25,13,17,14,34,48,10,6,10,18,52105
21700848,1,1610612737,33,86,12,35,14,20,14,36,50,14,7,6,14,52106
21700849,1,1610612750,40,84,6,23,22,23,9,31,40,9,3,4,20,52107
21700849,1,1610612745,41,83,22,47,22,29,9,28,37,6,1,4,23,52108
21700850,1,1610612760,40,90,11,35,21,30,18,33,51,11,6,3,20,52109
21700850,1,1610612739,45,88,16,36,14,22,10,31,41,7,6,3,28,52110
21700851,1,1610612758,47,87,12,29,8,12,5,33,38,9,6,4,19,52111
21700851,1,1610612742,38,83,15,40,18,23,4,33,37,9,4,4,15,52112
21700852,1,1610612759,44,82,6,22,15,22,10,32,42,19,6,7,22,52113
21700852,1,1610612743,46,93,10,32,15,18,11,24,35,12,10,3,18,52114
21700853,1,1610612737,38,89,6,33,16,19,8,35,43,11,9,4,21,52115
21700853,1,1610612765,35,83,13,33,21,25,10,37,47,16,3,5,18,52116
21700854,1,1610612766,38,88,13,30,15,19,8,37,45,12,14,4,15,52117
21700854,1,1610612753,36,86,15,37,15,17,9,39,48,20,7,0,17,52118
21700855,1,1610612748,35,77,11,27,21,29,3,26,29,11,9,5,21,52119
21700855,1,1610612755,39,92,9,35,17,25,23,37,60,19,6,2,23,52120
21700856,1,1610612751,35,83,13,35,20,27,9,35,44,14,4,2,20,52121
21700856,1,1610612754,39,90,6,15,24,28,15,37,52,8,10,7,20,52122
21700857,1,1610612764,48,88,7,22,15,19,6,39,45,12,7,9,16,52123
21700857,1,1610612752,45,97,9,19,14,18,11,31,42,10,7,1,17,52124
21700858,1,1610612746,44,88,11,29,30,33,7,36,43,9,5,5,21,52125
21700858,1,1610612738,42,97,15,31,20,21,11,35,46,8,4,7,31,52126
21700859,1,1610612741,39,91,4,24,16,20,4,38,42,6,5,6,16,52127
21700859,1,1610612761,48,92,14,38,12,15,5,45,50,8,5,8,22,52128
21700860,1,1610612745,33,83,14,49,20,22,7,41,48,14,10,5,14,52129
21700860,1,1610612758,38,87,10,32,5,8,9,39,48,17,8,5,20,52130
21700861,1,1610612760,40,81,17,37,24,35,8,30,38,9,7,6,19,52131
21700861,1,1610612763,44,86,14,27,12,15,6,35,41,12,6,2,25,52132
21700862,1,1610612740,53,99,14,32,19,21,12,36,48,12,13,7,20,52133
21700862,1,1610612747,46,90,10,22,15,18,7,30,37,20,5,3,21,52134
21700863,1,1610612762,39,92,10,34,19,22,14,40,54,9,6,3,17,52135
21700863,1,1610612756,34,79,12,29,17,24,5,36,41,12,5,6,25,52136
21700864,1,1610612757,45,93,12,33,21,24,13,36,49,14,9,0,18,52137
21700864,1,1610612744,43,90,13,37,18,19,8,33,41,16,8,7,24,52138
21700865,1,1610612743,47,85,24,40,16,20,8,26,34,18,9,6,23,52139
21700865,1,1610612749,49,92,9,26,16,22,11,29,40,16,9,5,20,52140
21700866,1,1610612747,43,94,7,31,18,26,11,35,46,13,6,4,26,52141
21700866,1,1610612750,42,90,6,24,29,31,11,35,46,10,5,10,22,52142
21700867,1,1610612751,36,93,14,43,10,14,11,30,41,10,6,8,23,52143
21700867,1,1610612766,42,87,11,21,16,20,13,41,54,15,3,6,15,52144
21700868,1,1610612753,43,83,11,24,16,23,5,34,39,14,7,5,15,52145
21700868,1,1610612752,48,99,7,25,17,21,16,31,47,9,7,12,15,52146
21700869,1,1610612739,42,84,8,35,11,19,6,30,36,13,5,2,15,52147
21700869,1,1610612764,44,92,12,30,10,10,9,34,43,11,9,3,23,52148
21700870,1,1610612741,44,97,18,34,9,15,11,37,48,14,5,4,26,52149
21700870,1,1610612755,42,82,11,29,21,35,8,33,41,11,7,5,17,52150
21700871,1,1610612760,38,86,14,35,20,24,10,39,49,11,6,7,16,52151
21700871,1,1610612758,42,91,12,27,11,15,10,34,44,9,6,4,20,52152
21700872,1,1610612744,47,76,14,25,26,34,3,29,32,15,8,8,24,52153
21700872,1,1610612746,44,88,11,32,28,34,8,28,36,15,9,2,19,52154
21700873,1,1610612738,41,85,17,39,11,18,10,32,42,11,8,5,22,52155
21700873,1,1610612765,37,85,10,33,14,21,12,33,45,13,4,4,18,52156
21700874,1,1610612737,37,82,7,31,12,19,6,34,40,22,9,7,20,52157
21700874,1,1610612754,48,101,9,28,11,13,15,42,57,17,17,3,20,52158
21700875,1,1610612766,44,90,17,39,17,20,13,28,41,9,7,5,18,52159
21700875,1,1610612764,40,81,9,25,16,17,6,30,36,14,3,0,21,52160
21700876,1,1610612749,43,90,13,26,23,27,13,38,51,21,6,3,24,52161
21700876,1,1610612761,43,90,9,34,24,26,5,32,37,12,7,8,21,52162
21700877,1,1610612745,40,83,14,38,26,30,14,36,50,12,6,2,17,52163
21700877,1,1610612750,40,94,10,26,12,16,16,27,43,11,6,3,22,52164
21700878,1,1610612763,33,84,9,24,14,18,5,32,37,23,10,4,25,52165
21700878,1,1610612739,40,87,11,29,21,22,7,39,46,18,13,9,23,52166
21700879,1,1610612740,48,108,8,31,20,24,13,43,56,15,9,13,18,52167
21700879,1,1610612748,50,108,6,18,17,26,13,45,58,13,12,5,23,52168
21700880,1,1610612759,43,85,5,16,28,39,11,27,38,7,4,4,20,52169
21700880,1,1610612743,48,97,12,32,14,19,18,34,52,11,5,3,27,52170
21700881,1,1610612756,45,103,9,31,18,31,16,32,48,12,12,5,25,52171
21700881,1,1610612746,45,87,14,32,24,32,8,43,51,18,5,8,26,52172
21700882,1,1610612762,33,78,6,25,9,11,8,35,43,20,7,6,13,52173
21700882,1,1610612757,39,87,9,24,13,14,6,35,41,12,11,5,20,52174
21700883,1,1610612747,48,93,13,33,15,20,13,49,62,16,8,6,17,52175
21700883,1,1610612742,37,91,19,42,9,11,3,26,29,11,9,8,19,52176
21700884,1,1610612755,42,81,9,27,23,27,9,36,45,14,5,4,16,52177
21700884,1,1610612753,38,85,13,31,16,19,6,27,33,13,7,5,20,52178
21700885,1,1610612748,41,89,12,33,21,27,14,36,50,10,15,6,17,52179
21700885,1,1610612763,35,80,5,11,14,17,9,31,40,19,7,3,22,52180
21700886,1,1610612738,42,93,13,33,24,28,11,34,45,11,11,5,15,52181
21700886,1,1610612752,45,96,6,27,16,20,13,36,49,14,10,4,22,52182
21700887,1,1610612744,42,89,17,38,11,13,12,42,54,16,8,6,21,52183
21700887,1,1610612760,29,88,9,34,13,21,14,29,43,16,8,3,17,52184
21700888,1,1610612750,46,94,11,35,19,26,10,41,51,12,6,4,15,52185
21700888,1,1610612741,42,90,6,23,14,20,4,38,42,15,5,9,20,52186
21700889,1,1610612757,39,99,6,30,22,30,12,36,48,6,6,7,19,52187
21700889,1,1610612756,39,87,11,26,15,21,6,45,51,16,5,10,24,52188
21700890,1,1610612762,34,85,9,32,20,26,9,35,44,12,6,3,19,52189
21700890,1,1610612742,34,83,10,35,12,14,5,39,44,16,6,4,23,52190
21700891,1,1610612747,41,91,17,38,14,20,12,32,44,12,5,6,18,52191
21700891,1,1610612758,42,94,13,25,11,17,17,31,48,11,5,5,21,52192
21700892,1,1610612766,42,88,16,35,14,23,13,34,47,18,9,4,19,52193
21700892,1,1610612765,42,85,4,18,10,14,8,33,41,17,4,2,22,52194
21700893,1,1610612740,51,107,10,30,11,14,11,39,50,17,8,7,24,52195
21700893,1,1610612749,44,96,7,25,26,29,9,35,44,14,10,3,19,52196
21700894,1,1610612759,38,86,9,19,25,32,10,34,44,10,11,9,12,52197
21700894,1,1610612739,38,91,8,34,10,14,13,34,47,16,8,3,24,52198
21700895,1,1610612755,31,86,9,33,23,31,17,26,43,16,13,3,16,52199
21700895,1,1610612764,43,79,12,25,11,12,10,38,48,19,9,6,28,52200
21700896,1,1610612745,39,77,15,35,26,32,11,31,42,19,7,3,23,52201
21700896,1,1610612743,44,91,10,29,16,24,12,24,36,13,13,6,27,52202
21700897,1,1610612737,36,96,8,36,24,34,8,33,41,13,14,3,17,52203
21700897,1,1610612747,47,90,15,33,14,19,10,49,59,23,8,6,23,52204
21700898,1,1610612763,34,78,5,23,25,32,5,35,40,10,4,2,22,52205
21700898,1,1610612738,39,86,12,37,19,27,9,35,44,8,5,5,23,52206
21700899,1,1610612741,33,93,6,23,15,23,15,41,56,14,8,7,11,52207
21700899,1,1610612751,40,90,16,42,8,8,7,41,48,15,4,9,20,52208
21700900,1,1610612752,47,96,10,25,7,9,10,29,39,14,7,3,18,52209
21700900,1,1610612744,44,85,15,31,22,26,8,35,43,12,8,5,13,52210
21700901,1,1610612765,36,94,7,22,15,20,13,29,42,13,11,3,22,52211
21700901,1,1610612761,42,80,17,38,22,23,6,41,47,18,10,7,18,52212
21700902,1,1610612756,42,97,7,24,25,32,14,37,51,14,9,5,33,52213
21700902,1,1610612740,43,91,8,28,31,40,9,37,46,14,7,8,22,52214
21700903,1,1610612753,39,84,12,29,15,21,8,27,35,16,15,6,19,52215
21700903,1,1610612760,42,88,11,25,17,20,14,36,50,20,6,6,13,52216
21700904,1,1610612754,41,87,5,20,16,23,9,41,50,12,6,4,19,52217
21700904,1,1610612742,40,88,14,37,15,18,7,37,44,10,9,3,21,52218
21700905,1,1610612745,34,79,9,33,19,25,9,31,40,16,15,2,21,52219
21700905,1,1610612762,31,71,7,29,16,22,7,32,39,22,6,4,19,52220
21700906,1,1610612758,40,84,8,22,12,13,8,23,31,15,5,3,23,52221
21700906,1,1610612750,39,76,7,16,33,36,8,35,43,12,11,4,14,52222
21700907,1,1610612741,39,81,9,24,16,21,11,33,44,21,8,5,23,52223
21700907,1,1610612766,44,82,15,35,15,21,6,29,35,14,11,8,14,52224
21700908,1,1610612751,44,82,12,32,23,30,3,33,36,13,6,0,21,52225
21700908,1,1610612739,50,97,12,24,17,27,14,41,55,11,7,1,24,52226
21700909,1,1610612755,35,84,12,31,19,23,10,34,44,23,10,3,24,52227
21700909,1,1610612748,36,82,9,27,21,28,11,26,37,16,12,9,19,52228
21700910,1,1610612764,42,88,7,20,16,22,9,31,40,13,9,6,22,52229
21700910,1,1610612749,35,77,10,26,24,28,8,32,40,17,10,9,20,52230
21700911,1,1610612758,39,88,7,22,14,15,6,30,36,12,14,4,12,52231
21700911,1,1610612757,44,84,15,34,13,17,10,37,47,18,10,2,15,52232
21700912,1,1610612743,43,87,10,31,24,30,11,30,41,20,11,7,27,52233
21700912,1,1610612746,46,89,7,26,23,31,13,30,43,19,12,7,25,52234
21700913,1,1610612765,42,95,9,29,17,22,22,35,57,11,9,0,20,52235
21700913,1,1610612749,28,73,8,24,23,28,6,29,35,13,7,3,20,52236
21700914,1,1610612761,45,83,12,30,15,24,7,35,42,12,9,7,22,52237
21700914,1,1610612753,39,82,13,30,13,23,8,34,42,13,8,2,19,52238
21700915,1,1610612754,38,90,11,32,15,20,11,32,43,24,13,5,20,52239
21700915,1,1610612737,38,87,9,29,22,27,15,34,49,21,13,11,23,52240
21700916,1,1610612738,54,87,12,20,14,15,4,43,47,11,3,4,20,52241
21700916,1,1610612766,42,91,9,27,13,22,9,24,33,7,6,6,17,52242
21700917,1,1610612764,36,90,11,32,18,21,18,33,51,18,6,4,24,52243
21700917,1,1610612744,37,72,10,24,25,30,3,33,36,14,10,8,21,52244
